customerID,tenure,MonthlyCharges,TotalCharges,Churn
7055-HNEOJ,3,55.80,154.55,No
3195-TQDZX,3,20.25,61.45,No
6184-DYUOB,3,19.60,55.25,No
2984-AFWNC,3,95.40,293.15,No
7675-OZCZG,3,45.00,127.10,Yes
2988-PLAHS,3,69.95,220.45,No
7963-GQRMY,3,44.30,134.50,Yes
8593-WHYHV,3,85.30,264.80,Yes
4854-CIDCF,3,73.85,196.40,No
2081-VEYEH,3,107.95,318.60,No
7398-SKNQZ,3,94.90,273.20,No
3198-VELRD,3,84.75,264.85,Yes
0923-PNFUB,3,83.75,247.25,Yes
0463-WZZKO,3,20.75,67.10,No
3318-NMQXL,3,92.00,266.80,No
5356-CSVSQ,3,64.60,174.20,No
2792-VPPET,3,20.50,76.95,No
4587-NUKOX,3,79.10,246.50,Yes
9261-WDCAF,3,54.65,189.10,No
8543-MSDMF,3,77.40,206.15,No
0925-VYDLG,3,75.25,242.00,Yes
3744-ZBHON,3,20.20,65.95,No
1763-WQFUK,3,50.50,147.75,No
6204-IEUXJ,3,80.10,217.55,Yes
4140-MUHUG,3,86.85,220.95,Yes
8963-JLGJT,3,55.90,157.55,No
7245-NIIWQ,3,69.85,199.85,No
2637-FKFSY,3,46.10,130.15,No
2789-HQBOU,3,80.35,253.80,No
5156-UMKOW,3,29.65,90.05,No
1465-WCZVT,3,19.65,60.65,No
1212-GLHMD,3,86.05,244.85,No
4061-UKJWL,3,45.45,141.70,No
7576-OYWBN,3,76.05,231.80,Yes
7938-OUHIO,3,98.70,293.65,Yes
1179-INLAT,3,19.45,69.25,No
6351-SCJKT,3,41.35,107.25,No
6023-YEBUP,3,100.95,329.95,Yes
0772-GYEQQ,3,88.35,262.05,Yes
9743-DQKQW,3,25.10,79.80,No
3237-AJGEH,3,31.00,95.05,Yes
0258-NOKBL,3,90.40,268.45,No
3043-TYBNO,3,60.65,196.90,No
4484-CGXFK,3,55.30,196.15,Yes
0268-QKIWO,3,19.75,58.85,Yes
5052-PNLOS,3,105.35,323.25,Yes
5150-ITWWB,3,94.85,335.75,No
6734-CKRSM,3,20.00,63.60,No
7890-VYYWG,3,36.45,93.70,Yes
1407-DIGZV,3,19.10,52.00,No
4393-OBCRR,3,20.25,71.20,No
5960-MVTUK,3,29.75,96.85,No
3082-VQXNH,3,29.80,94.40,No
8806-EAGWC,3,55.15,159.15,Yes
9643-AVVWI,3,80.00,241.30,No
4918-QLLIW,3,53.40,188.70,Yes
0975-VOOVL,3,29.20,98.50,No
7587-RZNME,3,43.30,123.65,Yes
6357-JJPQT,3,80.50,232.35,No
3656-TKRVZ,3,55.35,165.20,Yes
7159-FVYPK,3,69.15,235.00,No
9057-SIHCH,3,96.60,291.90,Yes
8617-ENBDS,3,73.60,232.50,No
9631-XEYKE,3,50.40,137.25,No
7785-RDVIG,3,19.30,54.70,No
9306-CPCBC,3,74.25,210.30,Yes
5299-SJCZT,3,101.55,298.35,Yes
4090-KPJIP,3,74.95,212.40,No
5759-RCVCB,3,35.20,108.95,Yes
4390-KYULV,3,20.55,51.15,Yes
3815-SLMEF,3,34.25,139.35,Yes
7404-JLKQG,3,57.55,161.45,No
0432-CAJZV,3,90.70,237.65,No
3329-WDIOK,3,50.60,155.35,Yes
0641-EVBOJ,3,82.30,214.40,No
4029-HPFVY,3,70.30,220.40,No
3519-ZKXGG,3,75.85,256.60,Yes
1087-UDSIH,3,19.60,59.75,Yes
5442-UTCVD,3,91.85,257.05,Yes
5808-TOTXO,3,20.55,57.40,No
3806-YAZOV,3,18.80,56.00,No
2592-SEIFQ,3,24.75,66.95,Yes
9837-BMCLM,3,78.50,242.05,Yes
0137-UDEUO,3,19.85,63.75,Yes
6161-UUUTA,3,79.90,260.90,Yes
4693-VWVBO,3,19.55,61.05,No
0988-JRWWP,3,54.20,140.40,No
0225-ZORZP,3,84.30,235.05,No
0378-TOVMS,3,85.80,272.20,Yes
3594-KADLU,3,35.10,101.10,No
4290-BSXUX,3,79.65,251.75,Yes
1230-QAJDW,3,65.25,209.90,No
1678-FYZOW,3,79.40,244.65,Yes
7808-DVWEP,3,20.00,49.65,No
2055-PDADH,3,70.40,204.70,Yes
8993-PHFWD,3,25.25,58.90,Yes
1449-XQEMT,3,19.80,58.15,Yes
4398-HSCJH,3,63.60,155.65,Yes
4430-UZIPO,3,36.85,108.70,Yes
8258-GSTJK,3,77.00,237.75,Yes
1078-TDCRN,3,30.75,82.85,No
9048-JVYVF,3,69.35,191.35,Yes
0734-OXWBT,3,70.70,225.65,No
3049-SOLAY,3,95.20,292.85,Yes
6168-WFVVF,3,70.30,235.50,Yes
8660-BUETV,3,44.75,148.05,No
9611-CTWIH,3,89.45,240.45,Yes
0329-GTIAJ,3,97.90,315.30,Yes
0013-EXCHZ,3,83.90,267.40,Yes
1320-HTRDR,3,75.50,220.60,Yes
6424-ELEYH,3,74.75,229.50,Yes
6542-LWGXJ,3,25.00,78.25,No
4983-CCWMC,3,69.60,207.40,No
9633-XQABV,3,70.25,229.70,No
0374-IOEGQ,3,44.60,122.70,No
4581-SSPWD,3,75.80,246.30,Yes
3370-HXOPH,3,76.10,257.60,No
2621-UDNLU,3,20.85,72.00,No
7526-IVLYU,3,19.65,68.35,No
8909-BOLNL,3,21.20,52.05,No
3538-WZPHD,3,29.60,79.45,Yes
6496-SLWHQ,3,105.00,294.45,Yes
5567-WSELE,3,94.60,279.55,Yes
2325-NBPZG,3,74.55,233.65,No
5095-AESKG,3,91.50,242.95,Yes
6338-AVWCY,3,40.15,130.75,Yes
8364-TRMMK,3,50.65,151.30,Yes
3039-MJSLN,3,20.20,50.60,No
0178-CIIKR,3,19.95,58.00,No
6776-TLWOI,3,19.85,64.55,Yes
6394-HHHZM,3,20.70,57.50,No
8878-HMWBV,3,49.15,169.05,Yes
7823-JSOAG,3,74.50,217.45,No
5066-GFJMM,3,19.90,45.75,No
6956-SMUCM,3,99.00,287.40,Yes
3407-QGWLG,3,20.05,75.45,No
0807-ZABDG,3,55.10,154.65,Yes
6110-OHIHY,3,79.25,267.60,Yes
4592-IWTJI,3,29.70,91.70,Yes
9770-LXDBK,3,20.40,63.15,No
3411-WLRSQ,3,74.60,239.05,No
1389-CXMLU,3,91.05,289.10,Yes
9850-OWRHQ,3,74.10,228.00,Yes
8676-TRMJS,3,75.00,209.10,Yes
9572-WUKSB,3,29.90,92.25,No
4919-MOAVT,3,69.65,220.10,Yes
2710-WYVXG,3,71.10,213.35,No
5480-HPRRX,3,25.30,77.75,Yes
7384-GHBPI,3,35.15,99.75,Yes
3191-CSNMG,3,80.70,239.45,No
7952-OBOYL,3,89.85,244.45,No
1400-MMYXY,3,105.90,334.65,Yes
9398-MMQTO,3,74.45,221.10,No
5570-PTWEH,3,75.15,216.75,Yes
9039-ZVJDC,3,19.10,53.05,No
2108-XWMPY,3,35.45,106.85,Yes
6304-IJFSQ,3,49.90,130.10,Yes
1980-KXVPM,3,75.05,256.25,Yes
3668-QPYBK,2,53.85,108.15,Yes
9237-HQITU,2,70.70,151.65,Yes
4929-XIHVW,2,95.50,181.65,No
5948-UJZLF,2,49.25,97.00,No
7760-OYPDY,2,80.65,144.15,Yes
2372-HWUHI,2,44.35,81.25,Yes
4482-EWFMI,2,69.70,135.20,No
1875-QIVME,2,104.40,242.80,Yes
7841-TZDMQ,2,46.00,84.50,Yes
1251-KRREG,2,54.40,114.10,Yes
4629-NRXKX,2,70.40,147.15,Yes
4959-JOSRX,2,44.60,80.55,Yes
5804-LEPIM,2,70.35,139.05,Yes
2868-SNELZ,2,80.60,155.80,Yes
2034-GDRCN,2,90.40,168.20,Yes
0259-GBZSH,2,85.65,181.50,Yes
0224-RLWWD,2,44.30,89.30,No
2181-UAESM,2,53.45,119.50,No
4237-CLSMM,2,20.00,38.00,No
6778-YSNIH,2,59.00,114.15,No
0388-EOPEX,2,74.40,139.40,Yes
7218-HKQFK,2,94.20,167.50,Yes
4234-XTNEA,2,79.95,174.45,No
2640-LYMOV,2,19.65,38.80,No
5173-ZXXXL,2,19.95,47.70,No
5644-PDMZC,2,89.50,161.50,Yes
4464-JCOLN,2,19.85,35.90,Yes
7538-GWHML,2,69.65,145.15,Yes
0822-GAVAP,2,34.70,62.25,Yes
0067-DKWBL,2,49.25,91.10,Yes
6942-LBFDP,2,20.55,33.60,No
4697-LUPSU,2,20.20,34.75,No
6923-JHPMP,2,80.45,137.10,No
0139-IVFJG,2,90.35,190.50,No
7314-OXENN,2,82.00,184.65,Yes
0322-CHQRU,2,45.35,89.50,Yes
5173-WXOQV,2,64.20,143.65,No
6275-YDUVO,2,86.20,178.70,Yes
8713-IGZSO,2,24.85,62.00,No
1051-GEJLJ,2,19.50,27.55,No
4208-UFFGW,2,44.95,85.15,Yes
3158-MOERK,2,96.00,174.80,Yes
3234-VKACU,2,70.30,132.40,No
6993-OHLXR,2,68.95,119.75,Yes
2074-GKOWZ,2,89.55,185.55,Yes
6166-ILMNY,2,69.75,144.55,Yes
3097-NNSPB,2,49.05,91.10,Yes
9878-TNQGW,2,80.95,171.15,Yes
3156-QLHBO,2,19.25,48.35,No
7851-WZEKY,2,95.15,196.90,Yes
1618-CFHME,2,75.90,143.35,Yes
4030-VPZBD,2,30.90,59.05,Yes
9992-UJOEL,2,50.30,92.75,No
4741-WWJQZ,2,80.15,194.55,No
4671-LXRDQ,2,45.00,96.45,Yes
3717-OEAUQ,2,70.70,129.20,No
7024-OHCCK,2,93.85,170.85,Yes
9546-CQJSU,2,91.40,193.60,Yes
5067-DGXLL,2,20.25,36.80,No
5208-HFSBT,2,55.05,102.75,Yes
7881-EVUAD,2,42.60,72.40,Yes
3703-VAVCL,2,90.00,190.05,Yes
9818-XQCUV,2,20.35,45.30,No
2761-OCIAX,2,74.70,165.40,Yes
7321-VGNKU,2,70.35,120.25,No
6022-KOUQO,2,29.05,44.75,No
6407-UTSLV,2,83.80,163.70,No
5318-IXUZF,2,87.15,183.75,Yes
6519-CFDBX,2,45.40,80.95,No
7198-GLXTC,2,79.00,143.65,Yes
5091-HFAZW,2,91.15,168.50,No
2485-ITVKB,2,35.10,68.75,Yes
6474-FVJLC,2,86.00,165.45,Yes
8183-ONMXC,2,80.75,159.45,Yes
7615-ESMYF,2,44.60,97.10,Yes
8086-OVPWV,2,80.20,181.10,Yes
3090-LETTY,2,60.95,134.60,No
9734-UYXQI,2,49.40,106.55,Yes
4137-BTIKL,2,90.75,174.75,No
2737-YNGYW,2,80.55,184.10,Yes
5159-YFPKQ,2,75.80,160.75,Yes
3995-WFCSM,2,60.85,111.40,No
6844-DZKRF,2,50.20,109.25,No
4695-WJZUE,2,88.55,179.25,Yes
4529-CKBCL,2,80.20,146.05,Yes
7377-DMMRI,2,47.80,92.45,Yes
9101-NTIXF,2,19.40,50.60,No
7389-KBFIT,2,30.25,63.75,No
8835-VSDSE,2,70.70,141.45,Yes
8263-JQAIK,2,24.45,47.50,Yes
9050-IKDZA,2,81.50,162.55,No
9588-OZDMQ,2,45.00,89.75,No
8433-WXGNA,2,75.70,189.20,Yes
4927-WWOOZ,2,91.45,171.45,No
0188-GWFLE,2,20.05,33.70,No
9137-NOQKA,2,19.20,37.20,No
3130-ICDUP,2,80.55,188.10,No
5028-GZLDO,2,70.70,140.70,Yes
4986-MXSFP,2,20.00,40.90,No
8348-HFYIV,2,49.25,90.35,Yes
8150-QUDFX,2,19.85,51.60,No
7598-UAASY,2,76.40,151.80,Yes
4236-UJPWO,2,24.50,46.40,No
1143-NMNQJ,2,85.70,169.80,Yes
6645-MXQJT,2,97.10,184.15,No
0541-FITGH,2,62.15,113.10,No
4770-UEZOX,2,74.75,144.80,No
1796-JANOW,2,19.95,38.15,No
3677-IYRBF,2,30.40,78.65,Yes
1728-BQDMA,2,44.45,82.70,No
5277-ZLOOR,2,85.55,187.45,Yes
1777-JYQPJ,2,24.30,38.45,No
2410-CIYFZ,2,20.40,42.90,No
1142-WACZW,2,29.85,75.60,Yes
5649-ANRML,2,95.10,180.25,Yes
3594-IVHJZ,2,20.45,42.45,No
6817-WTYHE,2,44.90,111.05,No
3866-MDTUB,2,70.75,146.90,Yes
2545-EBUPK,2,84.05,186.05,No
2516-VQRRV,2,75.45,158.40,Yes
7580-UGXNC,2,54.85,104.20,Yes
0396-HUJBP,2,19.30,44.40,No
4854-SSLTN,2,59.50,130.50,No
4450-DLLMH,2,71.30,157.75,No
8610-ZIKJJ,2,20.30,31.90,No
6221-AVQYL,2,73.25,131.05,Yes
5968-VXZLG,2,46.60,87.90,No
9799-CAYJJ,2,69.30,153.80,No
2880-FPNAE,2,74.20,140.10,No
0133-BMFZO,2,86.25,181.65,Yes
2260-USTRB,2,70.20,115.95,Yes
1501-SGHBW,2,45.85,81.00,Yes
2933-FILNV,2,24.40,36.55,Yes
7579-OOPEC,2,50.15,115.10,Yes
2839-RFSQE,2,20.65,38.70,Yes
2897-DOVND,2,69.80,146.65,No
3489-HHPFY,2,84.05,134.05,No
0508-OOLTO,2,71.65,135.75,No
4424-TKOPW,2,93.85,196.75,Yes
6598-RFFVI,2,19.30,28.30,Yes
3620-MWJNE,2,54.45,87.30,No
6870-ECSHE,2,20.45,34.80,No
8805-JNRAZ,2,49.20,103.70,No
5600-KTXFM,2,69.95,143.90,No
1304-NECVQ,2,78.55,149.55,Yes
6629-LADHQ,2,50.95,123.05,No
5276-KQWHG,2,69.60,131.65,Yes
9667-TKTVZ,2,54.35,117.05,No
3415-TAILE,2,65.70,134.35,Yes
0746-JTRFU,2,25.05,56.35,Yes
4223-WOZCM,2,49.95,107.10,No
5482-PLVPE,2,24.35,41.85,Yes
5485-WUYWF,2,66.40,94.55,Yes
1226-UDFZR,2,49.60,114.70,Yes
7394-LWLYN,2,70.15,123.80,No
3754-DXMRT,2,44.15,92.65,Yes
8642-GVWRF,2,79.70,165.00,Yes
3750-CKVKH,2,67.75,116.65,Yes
3007-FDPEA,2,20.70,39.85,No
9426-SXNHE,2,18.75,53.15,No
7817-BOQPW,2,75.55,166.30,Yes
9717-QEBGU,2,70.30,144.00,No
0883-EIBTI,2,19.50,31.55,Yes
7571-YXDAD,2,74.90,147.15,Yes
1791-PQHBB,2,61.20,125.95,No
3006-XIMLN,2,94.20,193.80,Yes
2832-SCUCO,2,19.90,57.40,No
5365-LLFYV,2,45.85,105.60,No
0637-KVDLV,2,76.50,162.45,Yes
2962-XPMCQ,2,45.15,98.50,Yes
7501-VTYLJ,2,51.55,106.20,No
0366-NQSHS,2,19.35,46.35,No
3721-CNEYS,2,70.95,137.95,Yes
4432-ADRLB,2,44.65,74.90,Yes
3420-YJLQT,2,79.55,151.75,No
7379-FNIUJ,2,100.20,198.50,No
2303-PJYHN,2,19.85,52.00,No
4816-JBHOV,2,44.70,93.70,Yes
8943-URTMR,2,79.65,152.70,Yes
4713-LZDRV,2,79.60,195.05,Yes
5673-TIYIB,2,40.40,77.15,Yes
8739-QOTTN,2,20.35,41.85,No
3295-YVUSR,2,72.60,154.30,No
7017-VFULY,2,20.10,43.15,No
5562-YJQGT,2,20.35,35.10,No
2983-ZANRP,2,73.55,145.40,Yes
1755-RMCXH,2,20.30,40.25,No
1981-INRFU,2,79.75,164.50,Yes
9689-PTNPG,2,80.25,144.55,Yes
3936-QQFLL,2,19.75,39.30,No
1597-FZREH,2,76.40,160.80,Yes
5919-VCZYM,2,20.05,42.70,No
2308-STERM,2,19.40,61.05,No
0816-TSPHQ,2,20.75,44.20,No
4537-DKTAL,2,45.55,84.40,No
8903-XEBGX,2,55.30,108.65,No
7636-XUHWW,2,19.90,33.70,No
7854-EKTJL,2,19.60,35.85,Yes
2969-QWUBZ,2,51.40,96.80,No
2905-KFQUV,2,70.40,154.80,No
4512-ZUIYL,2,70.00,153.05,Yes
2080-GKCWQ,2,74.95,151.75,No
5349-IECLD,2,94.95,178.10,Yes
3097-NQYSN,2,86.85,156.35,Yes
5493-SDRDQ,2,55.10,113.35,Yes
8654-DHAOW,2,54.15,101.65,No
9638-JIQYA,2,24.90,49.70,No
3845-FXCYS,2,19.65,31.20,No
5857-XRECV,2,20.50,38.25,No
2842-JTCCU,2,46.05,80.35,Yes
3278-FSIXX,2,45.25,74.20,No
4342-HENTK,2,70.65,142.35,Yes
4195-SMMNX,2,20.35,33.20,Yes
3422-GALYP,2,79.45,145.15,No
5442-BHQNG,2,70.35,139.25,No
0754-UKWQP,2,95.85,197.70,Yes
6048-QBXKL,2,56.55,118.25,No
6856-RAURS,2,74.90,136.05,No
2720-WGKHP,2,94.00,181.70,Yes
5119-NZPTV,2,70.10,141.65,No
8413-VONUO,2,95.65,167.30,Yes
0220-EBGCE,2,85.85,167.30,Yes
7235-NXZCP,2,74.85,156.40,Yes
5712-PTIWW,2,79.85,152.45,Yes
9317-WZPGV,2,79.75,159.40,Yes
2342-CKIAO,2,20.30,41.20,No
5832-XKAES,2,69.80,134.70,Yes
7729-JTEEC,2,44.50,90.05,No
4662-EKDPQ,2,62.05,118.30,Yes
8006-PYCSW,2,20.10,39.80,No
3798-EPWRR,2,43.95,85.10,No
5561-NWEVX,2,79.20,172.85,Yes
2737-WFVYW,2,45.25,85.50,Yes
0685-MLYYM,2,70.75,154.85,Yes
8450-JOVAH,2,56.70,113.55,Yes
5916-QEWPT,2,69.00,147.80,No
9700-ZCLOT,2,20.00,32.70,No
0871-OPBXW,2,20.05,39.25,No
7590-VHVEG,1,29.85,29.85,No
8779-QRDMV,1,39.65,39.65,Yes
1066-JKSGK,1,20.15,20.15,Yes
8665-UTDHZ,1,30.20,30.20,Yes
7310-EGVHZ,1,20.20,20.20,No
3413-BMNZE,1,45.25,45.25,No
2273-QCKXA,1,49.05,49.05,No
5919-TMRGD,1,79.35,79.35,Yes
2424-WVHPL,1,74.70,74.70,No
6380-ARCEH,1,20.20,20.20,No
3679-XASPY,1,19.45,19.45,No
3930-ZGWVE,1,19.75,19.75,No
3091-FYHKI,1,35.45,35.45,Yes
0390-DCFDQ,1,70.45,70.45,Yes
2135-RXIHG,1,45.65,45.65,Yes
6317-YPKDH,1,29.95,29.95,Yes
6582-OIVSP,1,45.30,45.30,No
1024-GUALD,1,24.80,24.80,Yes
3645-DEYGF,1,20.75,20.75,No
1285-OKIPP,1,79.90,79.90,Yes
4195-NZGTA,1,25.25,25.25,No
6469-MRVET,1,20.20,20.20,No
2232-DMLXU,1,55.20,55.20,Yes
8937-RDTHP,1,84.60,84.60,Yes
0322-YINQP,1,48.55,48.55,Yes
9514-JDSKI,1,40.20,40.20,Yes
6366-ZGQGL,1,24.80,24.80,Yes
5940-AHUHD,1,70.60,70.60,Yes
2080-SRCDE,1,25.40,25.40,No
5583-SXDAG,1,70.00,70.00,Yes
8203-XJZRC,1,20.25,20.25,No
6390-DSAZX,1,73.60,73.60,Yes
1098-TDVUQ,1,19.25,19.25,No
8705-WZCYL,1,44.80,44.80,No
0021-IKXGC,1,72.10,72.10,No
7302-ZHMHP,1,19.15,19.15,No
6158-HDPXZ,1,25.35,25.35,No
6905-NIQIN,1,50.65,50.65,Yes
5167-ZFFMM,1,90.85,90.85,Yes
5522-JBWMO,1,44.00,44.00,No
4800-VHZKI,1,19.90,19.90,Yes
7989-CHGTL,1,19.60,19.60,Yes
5564-NEMQO,1,75.30,75.30,Yes
3577-AMVUX,1,55.05,55.05,No
4110-PFEUZ,1,69.55,69.55,Yes
1452-VOQCH,1,75.10,75.10,No
3583-EKAPL,1,55.00,55.00,Yes
9399-APLBT,1,74.70,74.70,Yes
8372-JUXUI,1,74.35,74.35,Yes
6579-JPICP,1,20.40,20.40,No
1135-LMECX,1,19.85,19.85,No
9282-IZGQK,1,85.00,85.00,Yes
2866-IKBTM,1,19.55,19.55,No
2654-VBVPB,1,19.90,19.90,No
3716-UVSPD,1,49.30,49.30,No
3627-FHKBK,1,75.30,75.30,Yes
1423-BMPBQ,1,19.00,19.00,No
5192-EBGOV,1,85.70,85.70,Yes
9244-ZVAPM,1,45.60,45.60,No
0970-ETWGE,1,89.55,89.55,Yes
0887-HJGAR,1,45.70,45.70,Yes
2024-BASKD,1,74.60,74.60,Yes
3030-ZKIWL,1,20.05,20.05,No
3276-HDUEG,1,75.05,75.05,Yes
1448-PWKYE,1,80.00,80.00,Yes
8040-MNRTF,1,71.10,71.10,No
1536-HBSWP,1,49.90,49.90,No
8262-COGGB,1,20.45,20.45,No
2480-JZOSN,1,20.65,20.65,No
1029-QFBEN,1,19.55,19.55,Yes
4013-GUXND,1,20.80,20.80,No
3900-AQPHZ,1,19.90,19.90,Yes
4678-DVQEO,1,52.20,52.20,Yes
3807-XHCJH,1,20.00,20.00,No
1820-TQVEV,1,69.55,69.55,Yes
6982-SSHFK,1,44.40,44.40,Yes
3027-ZTDHO,1,89.90,89.90,Yes
2207-NHRJK,1,50.80,50.80,Yes
4661-NJEUX,1,20.05,20.05,No
9227-LUNBG,1,24.60,24.60,Yes
6513-EECDB,1,73.55,73.55,Yes
9448-REEVD,1,44.70,44.70,Yes
9117-SHLZX,1,45.70,45.70,Yes
7294-TMAOP,1,90.55,90.55,Yes
5875-YPQFJ,1,69.90,69.90,Yes
8603-IJWDN,1,86.60,86.60,Yes
3717-OFRTN,1,19.75,19.75,No
4065-JJAVA,1,49.50,49.50,No
8329-IBCTI,1,19.65,19.65,Yes
2111-DWYHN,1,21.10,21.10,No
7439-DKZTW,1,80.55,80.55,No
0841-NULXI,1,35.55,35.55,Yes
8992-CEUEN,1,18.85,18.85,No
5868-CZJDR,1,31.35,31.35,Yes
5562-BETPV,1,19.65,19.65,No
0107-WESLM,1,19.85,19.85,Yes
5673-FSSMF,1,60.15,60.15,Yes
6358-LYNGM,1,74.90,74.90,Yes
5494-HECPR,1,80.25,80.25,Yes
3165-HDOEW,1,45.85,45.85,Yes
5552-ZNFSJ,1,45.30,45.30,Yes
2833-SLKDQ,1,45.05,45.05,Yes
7595-EUIVN,1,75.80,75.80,Yes
7617-EYGLW,1,19.45,19.45,No
6260-ONULR,1,62.80,62.80,No
8985-OOPOS,1,74.10,74.10,No
1725-MIMXW,1,19.45,19.45,Yes
7206-GZCDC,1,69.25,69.25,Yes
7537-RBWEA,1,25.15,25.15,No
1768-ZAIFU,1,25.20,25.20,Yes
1934-SJVJK,1,20.15,20.15,Yes
6567-HOOPW,1,79.20,79.20,Yes
4291-HPAXL,1,19.85,19.85,No
3334-CTHOL,1,49.95,49.95,Yes
2592-YKDIF,1,20.35,20.35,No
6960-HVYXR,1,76.00,76.00,Yes
7767-UXAGJ,1,50.45,50.45,Yes
8445-DNBAE,1,50.05,50.05,No
7893-IXHRQ,1,20.55,20.55,Yes
1866-OBPNR,1,74.60,74.60,No
8695-WDYEA,1,51.25,51.25,No
8605-ITULD,1,19.55,19.55,No
5240-IJOQT,1,74.70,74.70,Yes
0661-XEYAN,1,25.80,25.80,Yes
4237-RLAQD,1,45.85,45.85,Yes
3186-BAXNB,1,91.70,91.70,Yes
1157-BQCUW,1,74.95,74.95,Yes
2812-SFXMJ,1,20.05,20.05,No
3068-OMWZA,1,88.80,88.80,Yes
1478-VPOAD,1,43.80,43.80,No
3049-NDXFL,1,85.80,85.80,Yes
8580-AECUZ,1,79.10,79.10,Yes
2967-MXRAV,1,18.80,18.80,No
5047-LHVLY,1,50.15,50.15,Yes
0375-HVGXO,1,34.70,34.70,Yes
0107-YHINA,1,99.75,99.75,Yes
3877-JRJIP,1,59.85,59.85,Yes
8375-DKEBR,1,69.60,69.60,Yes
1015-OWJKI,1,19.05,19.05,No
7551-JOHTI,1,19.50,19.50,Yes
9804-ICWBG,1,69.90,69.90,Yes
5207-PLSTK,1,48.75,48.75,No
8380-PEFPE,1,71.65,71.65,Yes
6650-VJONK,1,43.85,43.85,No
6910-HADCM,1,76.35,76.35,Yes
0817-HSUSE,1,75.50,75.50,No
1663-MHLHE,1,19.20,19.20,No
8286-AFUYI,1,47.95,47.95,No
8080-DDEMJ,1,45.10,45.10,Yes
8356-WUAOJ,1,45.00,45.00,No
1349-WXNGG,1,20.05,20.05,Yes
3669-OYSJI,1,46.20,46.20,Yes
1612-EOHDH,1,45.15,45.15,Yes
6702-OHFWR,1,43.30,43.30,Yes
7054-LGEQW,1,45.95,45.95,Yes
3961-SXAXY,1,44.05,44.05,No
3566-HJGPK,1,45.55,45.55,No
3494-JCHRQ,1,70.05,70.05,Yes
6770-XUAGN,1,21.00,21.00,Yes
4193-ORFCL,1,45.10,45.10,Yes
3946-MHCZW,1,50.90,50.90,Yes
2018-QKYGT,1,81.05,81.05,No
3247-MHJKM,1,20.20,20.20,No
7243-LCGGZ,1,20.90,20.90,No
8267-KFGYD,1,21.05,21.05,No
7442-YGZFK,1,49.80,49.80,No
5054-IEXZT,1,75.35,75.35,Yes
5834-ASPWA,1,75.45,75.45,Yes
9497-QCMMS,1,93.55,93.55,Yes
9828-AOQLM,1,45.70,45.70,Yes
8000-REIQB,1,69.95,69.95,Yes
7065-YUNRY,1,45.30,45.30,Yes
8305-VHZBZ,1,20.20,20.20,Yes
8775-ERLNB,1,74.30,74.30,No
8309-IEYJD,1,70.60,70.60,No
2538-OIMXF,1,24.70,24.70,No
6356-ELRKD,1,95.60,95.60,Yes
3177-LASXD,1,71.35,71.35,Yes
4897-QSUYC,1,20.15,20.15,Yes
1084-UQCHV,1,69.75,69.75,Yes
9300-RENDD,1,79.95,79.95,Yes
0761-AETCS,1,19.30,19.30,Yes
4349-GFQHK,1,54.35,54.35,Yes
0673-IGUQO,1,20.45,20.45,No
5858-EAFCZ,1,44.45,44.45,No
9787-XVQIU,1,75.30,75.30,Yes
8051-HJRLT,1,70.55,70.55,Yes
8974-OVACP,1,20.15,20.15,No
0248-IPDFW,1,50.10,50.10,No
1895-QTKDO,1,43.95,43.95,No
3988-RQIXO,1,91.30,91.30,Yes
2514-GINMM,1,79.50,79.50,Yes
7216-EWTRS,1,100.80,100.80,Yes
1393-IMKZG,1,95.85,95.85,No
7181-BQYBV,1,102.45,102.45,Yes
9537-VHDTA,1,51.20,51.20,No
0151-ONTOV,1,70.90,70.90,Yes
8064-RAVOH,1,49.85,49.85,No
7180-PISOG,1,74.50,74.50,Yes
6140-QNRQQ,1,71.55,71.55,Yes
2672-DZUOY,1,25.15,25.15,Yes
4706-DGAHW,1,45.20,45.20,No
5103-MHMHY,1,45.95,45.95,Yes
4373-VVHQL,1,44.75,44.75,No
1846-XWOQN,1,70.15,70.15,Yes
0235-KGSLC,1,85.55,85.55,Yes
2712-SYWAY,1,25.70,25.70,No
9822-OAOVB,1,55.45,55.45,No
3722-WPXTK,1,88.35,88.35,Yes
9603-OAIHC,1,70.05,70.05,No
7854-FOKSF,1,35.90,35.90,Yes
2585-KTFRE,1,70.45,70.45,No
2609-IAICY,1,77.15,77.15,Yes
1740-CSDJP,1,35.25,35.25,Yes
3707-GNWHM,1,74.25,74.25,Yes
5186-SAMNZ,1,69.50,69.50,Yes
5766-ZJYBB,1,19.40,19.40,Yes
4074-SJFFA,1,54.75,54.75,Yes
4910-GMJOT,1,94.60,94.60,Yes
2262-SLNVK,1,70.10,70.10,No
5539-TMZLF,1,69.75,69.75,Yes
0137-OCGAB,1,80.20,80.20,Yes
4588-YBNIB,1,19.60,19.60,Yes
2792-LSHWX,1,83.40,83.40,No
6877-TJMBR,1,84.80,84.80,Yes
8562-GHPPI,1,19.80,19.80,No
4727-MCYZG,1,55.55,55.55,No
2725-KXXWT,1,90.75,90.75,Yes
6849-WLEYG,1,19.75,19.75,Yes
1942-OQFRW,1,44.00,44.00,No
4749-VFKVB,1,50.10,50.10,Yes
5996-DAOQL,1,20.45,20.45,No
3518-PZXZQ,1,55.30,55.30,No
0415-MOSGF,1,44.40,44.40,Yes
4826-XTSOH,1,86.05,86.05,Yes
6857-VWJDT,1,95.65,95.65,Yes
